Node,X,Y,Z,Thickness,Theta,Radius,Alpha
4452.0,-8.324014659999998,0.6849997040000021,42.4595966,0.11660949804713142,85.29561667889465,8.352152097176809,
4453.0,3.3662927200000032,-13.124518399999998,36.4354553,0.11871347535291754,194.3856201593458,13.549350903591785,
4454.0,-1.601736659999997,-12.868073499999998,37.5397034,0.12307965027544682,172.90467668594448,12.967377372830258,
4455.0,-2.446379419999997,-12.684434899999998,37.6236706,0.12283429887931141,169.08370146093125,12.918191088497549,
4456.0,-1.0932520599999982,12.235043500000002,38.608629199999996,0.12309889495735613,5.106055981857935,12.283789704874735,
4457.0,3.247985360000002,8.074610710000004,42.2168427,0.1235918475682678,338.0877064266457,8.703375610464086,
4458.0,-10.388061499999997,7.515922070000002,37.784542099999996,0.11918795379290091,54.113683987952186,12.82189168142109,
4459.0,-9.876553539999998,7.638962270000002,38.3126373,0.11895620621827208,52.280051726003194,12.485994329286317,
4460.0,-7.823086739999997,-1.4926545599999979,42.7110691,0.11203146400216213,100.80226807617791,7.964213945961809,
4461.0,-8.205730439999998,-1.719518659999998,42.4382172,0.1112974197092984,101.83513527743261,8.38395828210224,
4462.0,-8.786067009999998,-1.946207759999998,42.000721,0.1116295092497949,102.48995251570724,8.999038734736867,
4463.0,-3.122678999999998,8.514316560000001,41.948024700000005,0.12466337325598538,20.140828865861636,9.068886956012367,
4464.0,-2.519528389999997,-9.135685919999998,41.6271763,0.12055310488001207,164.5816901487723,9.476749471042389,
4465.0,2.878634450000003,-12.574954999999997,37.6540165,0.11751353083607508,192.89387519895536,12.900233701323078,
4466.0,0.9882650380000031,-12.509633999999998,38.2178078,0.11747587925919746,184.517003322714,12.548609907049032,
4467.0,6.861671450000001,11.868513100000001,36.087352800000005,0.12351668083759318,329.9660418233879,13.70927198258962,
4468.0,5.6183767300000005,12.488423300000001,36.121528600000005,0.1231160697731232,335.7776488254469,13.694045187605758,
4469.0,-3.241708519999997,-13.009186699999999,36.726989700000004,0.12252914553317476,166.00765475405626,13.406998647128201,
4470.0,2.6871404600000015,12.212618800000001,38.2843971,0.11957732052710163,347.5909511562588,12.504750369594849,
4471.0,3.4898874800000015,13.181456600000002,36.250591299999996,0.12175575434426487,345.17076443793724,13.635619264292487,
4472.0,-4.096313479999998,11.389316600000003,38.8602295,0.1248135486454222,19.78177091407764,12.103566281946215,
4473.0,-12.693875299999998,4.4287700700000014,36.6521835,0.12224761229697886,70.76661536061636,13.44427292436738,
4474.0,-4.026148799999997,-13.229220399999999,35.8118706,0.12202772659318517,163.07302470996015,13.828309605715281,
4475.0,-8.860950469999999,1.114417790000002,42.0516243,0.11759049160757323,82.83170121561909,8.930754181056699,
4476.0,-7.590227599999997,-11.250410099999998,36.388795900000005,0.12454879789761748,145.99394435490504,13.571414165000775,
4477.0,-6.741131779999997,-6.391818999999998,41.7771721,0.1236950882951455,133.47639493980938,9.289682868865164,
4478.0,-1.567364929999997,-12.463362699999998,38.1980457,0.1228002950208264,172.8322375354175,12.561530265678028,
4479.0,0.46922326100000167,11.933136900000001,39.0763474,0.12271080074411328,357.7482308468131,11.942358508385396,
4480.0,1.874778630000003,-9.406212809999998,41.532924699999995,0.1166476181346498,191.27206828965603,9.591226946460644,
4481.0,-14.090502699999998,-2.0050265799999987,34.7368336,0.11884080241962726,98.0986093543859,14.232441741500779,
4482.0,-8.309074399999998,-1.124434589999998,42.4376411,0.11423588670350572,97.70679641354889,8.384811896037013,
4483.0,-8.872897149999998,-1.152511839999998,42.0392437,0.11463305839835644,97.40078555650189,8.947434681282578,
4484.0,4.382395270000003,-6.635157109999997,42.7188568,0.12397442916399287,213.4440043790409,7.9517732724784045,
4485.0,6.771058560000002,11.463527700000004,36.9094353,0.12347684306325415,329.43131067505846,13.313891292616772,
4486.0,-4.764292239999996,-8.718824389999998,41.237598399999996,0.12127282762253844,151.34615490325646,9.935611671748399,
4487.0,8.916159630000001,-7.2522549599999975,39.6388226,0.11795178727525668,230.8756710732264,11.49317643441039,
4488.0,1.9278761100000017,11.376683200000002,39.5840683,0.11890700894366357,350.38210943337066,11.538874595413152,
4489.0,-4.197034359999996,-12.399421699999998,37.3238831,0.1208716101412448,161.29974434912793,13.090483410227883,
4490.0,-14.212012299999998,-0.22109875099999876,34.7926846,0.11946220763360657,90.89128852221248,14.213732031843184,
4491.0,-13.600259799999998,-2.776764629999999,35.6852894,0.11608927777238529,101.53947953168537,13.880831691145708,
4492.0,2.465786460000002,8.919629100000003,41.805088,0.11961140213728502,344.54680821255283,9.254182089622303,
4493.0,1.710816030000002,9.142783160000002,41.767864200000005,0.11860604683888648,349.40126744614486,9.301471679217466,
4494.0,5.863524440000003,-6.527172089999997,42.1661453,0.12090631551550912,221.93415847147077,8.774103620937712,
4495.0,2.115623710000003,-11.939536099999998,38.8301544,0.11682344909473912,190.04821589638442,12.125526213963555,
4496.0,-7.232618809999996,-11.019682899999998,37.159317,0.12457592925287803,146.72165267617612,13.181205789582307,
4497.0,-10.130344399999998,6.804993150000001,38.7217083,0.12010248939596918,56.10902424662345,12.203762101670053,
4498.0,-11.404544799999998,6.357585910000002,37.3835945,0.12247338030694213,60.862049678671724,13.056896288867334,
4499.0,-2.749541759999998,9.217597960000003,41.5098171,0.12346841496872912,16.60945558838381,9.618944434925284,
4500.0,-9.488642689999999,-8.027618409999999,38.3977966,0.12455743509972818,130.23201888323644,12.42887756135128,
4501.0,-12.020698499999998,5.403418540000001,37.1628113,0.1247232985649729,65.79562847409937,13.179306671684893,
4502.0,-5.904307369999997,5.051626210000003,42.830442399999995,0.11832102124893874,49.45025941169109,7.77044225800535,
4503.0,-7.457558159999997,4.391474250000002,42.2515221,0.1231234697668892,59.50777619329722,8.654491307881452,
4504.0,-8.974882129999997,2.1815967600000024,41.8191414,0.1187833513470061,76.3376298801337,9.236226159565161,
4505.0,-4.280630109999998,10.701127100000003,39.6001091,0.12445270627065422,21.8022369334372,11.525533191527108,
4506.0,3.046722650000003,-9.127112389999997,41.507097200000004,0.11715592405038022,198.45953233056932,9.622198266805487,
4507.0,-8.790732379999998,-0.43315309299999794,42.1464157,0.11603038676492088,92.82090127170196,8.80139746737732,
4508.0,-4.335611819999996,-11.879038799999998,38.067893999999995,0.12009511662248223,159.94892804276657,12.645516702200393,
4509.0,-8.052286149999999,4.152925490000002,41.9546604,0.12450378833763065,62.71781010879482,9.060138098670105,
4510.0,-1.4529056499999982,11.023737000000002,40.0680828,0.12262643118802433,7.508190200272338,11.119069757536867,
4511.0,0.9696413870000018,11.321190800000002,39.792366,0.12055360971288509,355.1046574757523,11.362639022224897,
4512.0,2.357765910000002,10.549244900000001,40.3997288,0.1181814732404022,347.4013951139072,10.809515624972942,
4513.0,-9.870346069999998,0.7853030560000019,41.2676334,0.11666150233809898,85.45102374763826,9.901536872189455,
4514.0,-6.586331839999996,-11.463700299999998,37.0854664,0.12322963710829261,150.12099403708916,13.221051080561551,
4515.0,5.266421790000002,12.251053800000001,36.868515,0.12283285734387517,336.7383396838781,13.335048469378778,
4516.0,6.294243340000002,11.348002400000004,37.523651099999995,0.12450390924967378,330.984773754838,12.976696717329116,
4517.0,4.462269310000002,12.421494500000001,37.1270351,0.12179952479990436,340.23979775886056,13.198688306362044,
4518.0,-13.881102599999998,-1.1635265399999988,35.5642796,0.11986354834148306,94.79138353367401,13.929781168453834,
4519.0,-8.513239859999999,-3.5940167899999977,41.815574600000005,0.11085838544906403,112.88791119988349,9.240790528991266,
4520.0,7.852928160000004,-7.691242219999998,40.2066803,0.11834282248974527,225.59595254418693,10.991982877207894,
4521.0,7.436017990000002,10.000035300000004,38.3489475,0.11923653206583361,323.36553818355947,12.461744241832674,
4522.0,-13.829700499999998,0.5597043040000014,35.781532299999995,0.11872799795470776,87.68243694308296,13.841021812988242,
4523.0,2.157901760000003,-10.296932199999999,40.691896400000005,0.11661043728463058,191.83604020669893,10.520615606380073,
4524.0,-9.569986339999998,-7.031297679999998,39.1638546,0.1233055652996118,126.30561423054868,11.875343599768383,
4525.0,-9.893779749999998,-6.314673419999998,39.3401299,0.12222389748627543,122.54792494209372,11.737204869250792,
4526.0,1.1213671000000032,-11.301168399999998,39.799291600000004,0.11701329137419665,185.66666869398455,11.356666384908952,
4527.0,-5.122251029999998,9.603254320000001,40.321825000000004,0.11906408331049828,28.074880898854303,10.8839307765593,
4528.0,-13.495824799999998,-1.4768791199999987,36.3782082,0.11947844232153716,96.24515844646422,13.576393444777112,
4529.0,-3.730394359999997,-11.384344099999998,39.0266762,0.12017416891597477,161.85718988469358,11.979947106240685,
4530.0,-9.835547449999998,6.091382030000002,39.547620800000004,0.12105505825714313,58.229109107584975,11.5690504656436,
4531.0,-8.983223919999999,6.0152335200000016,40.3980122,0.11887741715883221,56.19344135177522,10.811167665751547,
4532.0,-7.575231079999998,7.365998270000002,40.646968799999996,0.11893999677214828,45.802301679291475,10.566080466712382,
4533.0,1.8915782000000019,9.673618320000001,41.3067703,0.1185877583649132,348.9359941129518,9.85682299160104,
4534.0,1.1895219100000018,10.022169100000001,41.096899,0.1198772419055403,353.2312826578089,10.09251385153198,
4535.0,-9.449503899999998,2.571216580000002,41.362030000000004,0.11957204142708416,74.77830145758719,9.793072993569591,
4536.0,-5.126180649999997,-11.727572399999998,37.822168399999995,0.11989293329507748,156.38962044726497,12.798971929560441,
4537.0,-7.928406719999997,-7.157151699999998,40.531644799999995,0.12388959173773281,132.0732792542278,10.681032420817473,
4538.0,3.058245660000002,10.204948400000003,40.5596485,0.1194457564541529,343.31744035157175,10.653348692480288,
4539.0,3.681115630000001,10.891318300000002,39.634758000000005,0.12156119597641488,341.3254547281868,11.496583257357171,
4540.0,-10.115508999999998,-0.0902661904999981,41.075573,0.11698611532984807,90.51126784394523,10.115911739147803,
4541.0,-8.201151849999999,6.282404900000002,40.875316600000005,0.11810461372886381,52.54646492465952,10.330900396107904,
4542.0,-10.842370999999998,0.1235383670000018,40.3647346,0.11576115828340132,89.34719806647092,10.843074777467967,
4543.0,-5.732367039999996,-11.583627699999997,37.613117200000005,0.1206495486322597,153.67066346658532,12.924413432472885,
4544.0,-5.369975089999996,-11.208311999999998,38.3986359,0.11993211851684206,154.40061628389827,12.42831003622634,
4545.0,-6.149068359999997,-8.596854209999998,40.6434517,0.12468981537101076,144.4250123339496,10.569623645331358,
4546.0,5.437866690000002,11.700891500000001,37.6497555,0.12406708234234907,335.0738446924566,12.902761566152567,
4547.0,5.581786160000002,10.776635200000003,38.8152027,0.12493847440849193,332.6179849302565,12.136399918008909,
4548.0,5.871047020000003,-7.894680019999997,41.3227577,0.12292447304981367,216.63712312346087,9.838453421612469,
4549.0,-9.867127419999997,5.376961230000002,39.936201100000005,0.12262179452406427,61.41240611910882,11.237077715822693,
4550.0,-9.360208509999998,5.616774080000002,40.2877769,0.12103303732369498,59.03332259802022,10.916119018059314,
4551.0,6.283773420000004,-9.333387369999997,39.919782600000005,0.1235415619068377,213.95070848306403,11.251574476151061,
4552.0,2.189888000000002,10.074942600000002,40.894949,0.11828220477958173,347.73694722470873,10.310192910214571,
4553.0,4.539370060000002,10.432923300000004,39.7748775,0.12405857807536097,336.4861183443928,11.377687336418917,
4554.0,-11.385285399999999,1.5135228600000017,39.6480331,0.11908323950046987,82.42768333666777,11.485446229345891,
4555.0,-12.128106099999998,1.3351509600000016,38.7250443,0.11897784751037911,83.71775707669258,12.20137638378745,
4556.0,-9.751070979999998,4.7084379200000015,40.3801365,0.12335393452115256,64.22579130285555,10.828331953883389,
4557.0,14.8324661,1.999762650000001,-0.9994525999999989,0.145,277.67850694773875,14.966666337698058,
4558.0,14.6652889,2.986303330000001,-1.005632399999999,0.145,281.5098160454557,14.96625223959667,
4559.0,14.4333448,3.958183290000001,-1.0056553000000001,0.145,285.33569668285367,14.966250601701226,
4560.0,14.1383028,4.9106650400000005,-0.9968757999999992,0.145,289.1536782022923,14.966837915858047,
4561.0,13.7812805,5.841015820000001,-0.9792003999999993,0.145,292.9690252601816,14.968004477189687,
4562.0,13.3628025,6.7471413600000005,-0.954770099999999,0.145,296.79010659593104,14.969582732522271,
4563.0,12.8845625,7.624114510000001,-0.9278621999999995,0.145,300.61385330387304,14.971274924935377,
4564.0,12.3532467,8.46054745,-0.9035711000000004,0.145,304.4066397779092,14.972760840431613,
4565.0,11.7768793,9.24803352,-0.8826084000000004,0.145,308.1414945904469,14.974011153789489,
4566.0,11.1593037,9.98520947,-0.8749380000000002,0.145,311.8217932699017,14.974460498749576,
4567.0,10.4862213,10.6862535,-0.9182290999999996,0.145,315.54129996377384,14.971868654875246,
4568.0,14.7328529,1.9928815400000008,-1.9928550999999992,0.145,277.7035200004255,14.86702833136169,
4569.0,14.5645037,2.9774627700000007,-2.002485299999999,0.145,281.5539371169517,14.865734175413259,
4570.0,14.3322992,3.948006870000001,-1.999607099999998,0.145,285.40086929253044,14.866121168747679,
4571.0,14.0384684,4.899155140000001,-1.979818300000001,0.145,289.23800377414614,14.868769824823671,
4572.0,13.6843386,5.827827450000001,-1.9430140999999987,0.145,293.06797696644753,14.873624161798075,
4573.0,13.2705164,6.730875020000001,-1.8943919999999994,0.145,296.89436081214285,14.879895297263653,
4574.0,12.7986307,7.601947310000001,-1.8453864999999996,0.145,300.7088579912058,14.88605222008168,
4575.0,12.2780247,8.42396641,-1.812976800000001,0.145,304.4540617485935,14.890033600050014,
4576.0,11.7205143,9.19015026,-1.7806396000000007,0.145,308.10028197339636,14.89393558660311,
4577.0,11.1480198,9.88599205,-1.7288150999999985,0.145,311.5664048161365,14.9000397406804,
4578.0,10.5456114,10.5224791,-1.7514323999999988,0.145,314.9370905195313,14.897398639015698,
4579.0,8.96394539,11.9667387,-1.2020167999999993,0.145,323.16415736325615,14.951760835064878,
4580.0,8.0990591,12.5696678,-1.186885799999999,0.145,327.20495691526276,14.952969835709883,
4581.0,7.215007309999999,13.1081352,-1.058515499999999,0.145,331.1706417544222,14.962604683170388,
4582.0,6.3109135599999995,13.572669,-0.9772520000000005,0.145,335.0628827140637,14.968131939068176,
4583.0,5.409698959999999,13.9584122,-0.947575600000001,0.145,338.8157446733192,14.97004054713727,
4584.0,4.484380249999999,14.2832022,-0.9383297000000013,0.145,342.5697023116731,14.970622275399073,
4585.0,14.5680933,1.9842296800000008,-2.9721202999999994,0.145,277.75617511394603,14.702602144535428,
4586.0,14.3981533,2.968341110000001,-2.9802875999999996,0.145,281.6489623280869,14.700947840041367,
4587.0,14.1652832,3.940235140000001,-2.9697323,0.145,285.54451491973754,14.703084747585898,
4588.0,13.8725948,4.8924908600000006,-2.9350719,0.145,289.42637484290833,14.710042600216036,
4589.0,13.5218792,5.820669650000001,-2.877254499999999,0.145,293.2900928352693,14.721460942237485,
4590.0,13.1148777,6.719008920000001,-2.802659999999999,0.145,297.1269530579816,14.73584398509284,
4591.0,12.6556625,7.575752260000001,-2.7280331000000007,0.145,300.90498141818654,14.749841206562238,
4592.0,11.0320501,9.83505344,-2.5623417000000006,0.145,311.7169482413699,14.779526568079433,
4593.0,10.5978737,10.3445797,-2.3821715999999995,0.145,314.30705494208786,14.80963389590721,
4594.0,9.88449001,11.0981607,-2.031671500000002,0.145,318.3103926790235,14.861773571172932,
4595.0,3.5314900899999992,14.548316,-0.9354496000000008,0.145,346.35580050727486,14.970802272811708,
4596.0,2.565350769999999,14.7489042,-0.9427671000000001,0.145,350.1329715331563,14.97034400653229,
4597.0,14.0530853,1.9588073500000007,-4.865579599999999,0.145,277.9351201533295,14.188944029894898,
4598.0,13.8779345,2.9499301900000003,-4.868351,0.145,282.00033239776747,14.187993308151922,
4599.0,13.6385221,3.9412050200000004,-4.8433056,0.145,286.1180226665304,14.196562333250315,
4600.0,13.3481216,4.907558440000001,-4.7690182000000005,0.145,290.18641101707556,14.221690479348853,
4601.0,13.0184975,5.831305030000001,-4.6383839,0.145,294.1287805835635,14.264830721407442,
4602.0,12.6216469,6.744741920000001,-4.494718599999998,0.145,298.11910720998975,14.310748199716356,
4603.0,12.1021338,7.721862790000001,-4.3486996,0.145,302.54023562893485,14.355793515535428,
4604.0,11.432292,8.51322937,-4.672004699999999,0.145,306.67377075759345,14.253854730545509,
4605.0,10.7106609,9.96173096,-3.3235016,0.145,312.92516674658015,14.627178150081148,
4606.0,9.68617439,10.9343319,-3.4085770000000015,0.145,318.46388243058334,14.60758667312467,
4607.0,1.6039677899999991,14.881855,-0.9786081000000014,0.145,353.84840204140085,14.9680433227721,
4608.0,4.5104279499999995,14.1805277,-1.889097199999999,0.145,342.35559277282874,14.880568743922677,
4609.0,5.406602859999999,13.8621292,-1.900001499999999,0.145,338.69288011839967,14.879179427752486,
4610.0,6.243693829999999,13.5055151,-1.9019298999999994,0.145,335.18857002575396,14.878933118980948,
4611.0,7.082561489999999,13.069849,-2.004089400000002,0.145,331.54670111236805,14.865518159231181,
4612.0,7.949085239999999,12.4863787,-2.429481500000002,0.145,327.5183318200486,14.801946128553485,
4613.0,9.04719925,11.6938562,-2.530201000000002,0.145,322.27191343014726,14.785062972320377,
4614.0,10.2157431,10.6176634,-2.8113746999999982,0.145,316.1052191868711,14.734184170183878,
4615.0,11.3087282,9.10028744,-3.781196600000001,0.145,308.8241066647505,14.515597300562488,
4616.0,12.0240583,8.23154926,-3.5585975999999984,0.145,304.3951488091509,14.571766578613776,
4617.0,12.467268,7.550322530000001,-3.543989199999998,0.145,301.1995852301193,14.575326469443134,
4618.0,12.8966484,6.721068860000001,-3.674735999999999,0.145,297.52620491199957,14.54291258909591,
4619.0,13.2987547,5.821350570000001,-3.7755794999999988,0.145,293.64075108024724,14.517058897366624,
4620.0,13.6439323,4.8946390200000005,-3.8581904999999987,0.145,289.7349956205886,14.495322685028086,
4621.0,13.9347286,3.9399669200000003,-3.911519999999999,0.145,285.7879549612282,14.48102208016935,
4622.0,14.168807,2.9628758400000006,-3.9327163999999994,0.145,281.8110727977488,14.475279791648404,
4623.0,14.3406239,1.9763895300000007,-3.929426200000001,0.145,277.84693194050686,14.476173852767342,
4624.0,13.7113819,1.9449762100000005,-5.7632523,0.145,278.07361181992565,13.84864347382492,
4625.0,13.5366383,2.9386208100000006,-5.755340599999999,0.145,282.2480942498416,13.851933754172807,
4626.0,13.2854548,3.9514684700000005,-5.734332999999999,0.145,286.5639604943656,13.860642564911887,
4627.0,12.9739523,4.954111100000001,-5.668628699999998,0.145,290.8993851484312,13.8876439713084,
4628.0,12.6809998,5.8589716,-5.464859,0.145,294.7982391455791,13.969083868930225,
4629.0,12.3471613,6.68356037,-5.279926299999999,0.145,298.4268339353201,14.04002747104336,
4630.0,11.8942423,7.44363117,-5.3027687000000014,0.145,302.039074450755,14.031416353529847,
4631.0,11.3673172,8.10916615,-5.479555099999999,0.145,305.50313208150004,13.963326107117949,
4632.0,10.8600979,9.01702499,-5.074596400000001,0.145,309.70249218610337,14.115539878724755,
4633.0,10.6312532,9.562397,-4.531778299999999,0.145,311.97014391856806,14.29905524809661,
4634.0,9.64253902,10.4655609,-4.742729199999999,0.145,317.343800469098,14.23047868849925,
4635.0,3.5703585099999993,14.4476395,-1.8757019,0.145,346.1189505650609,14.882262832374975,
4636.0,12.9594269,0.9604992270000003,-7.492042499999999,0.145,274.23877657515595,12.994972271671504,
4637.0,12.3724222,1.9385823000000002,-8.256214100000001,0.145,278.90502937308065,12.523375440707914,
4638.0,12.242651,2.8922505400000005,-8.170213700000001,0.145,283.29206798200875,12.57965089714064,
4639.0,12.5370502,3.7875742900000002,-7.3127728,0.145,286.81011709004844,13.096692205270346,
4640.0,11.8832302,4.70995712,-7.848894099999998,0.145,291.62106055846357,12.782599737863606,
4641.0,11.7684412,5.54226589,-7.4690742000000006,0.145,295.2177661600167,13.008186632783024,
4642.0,11.550992,6.52714157,-6.997928600000001,0.145,299.46957305299105,13.267591840981773,
4643.0,10.9605656,7.46445084,-7.0105629,0.145,304.25595479223296,13.260920956505249,
4644.0,10.6114378,8.46921539,-6.377286900000001,0.145,308.5941157974305,13.576826636054601,
4645.0,10.066823,9.15850735,-6.3072051999999985,0.145,312.2950278889958,13.609525421311833,
4646.0,9.58459187,9.88083935,-5.958574299999999,0.145,315.8719262257685,13.76573236609584,
4647.0,9.08449268,10.588747,-5.5091228,0.145,319.3724393679509,13.951687004910289,
4648.0,2.624929189999999,14.6483469,-1.8803387,0.145,349.84063740934425,14.881677330034194,
4649.0,4.519245149999999,14.0173693,-2.844255400000002,0.145,342.1305109068385,14.727872175517447,
4650.0,5.418209549999999,13.6838474,-2.8974686000000003,0.145,338.3985843662631,14.717495520440899,
4651.0,6.367825509999999,13.0630903,-3.7157059,0.145,334.01229387992396,14.53249909381593,
4652.0,7.497292999999999,12.3864088,-3.9201392999999993,0.145,328.8141583514248,14.478692112499887,
4653.0,8.54992771,11.2526865,-5.0275020999999995,0.145,322.77198971907984,14.13238186978784,
4654.0,10.0797892,9.80483437,-5.221405000000001,0.145,314.2077925269139,14.061896292448253,
4655.0,10.4433975,9.20371914,-5.588111900000001,0.145,311.3895820908202,13.920236971797879,
4656.0,10.8458414,8.67984962,-5.6593246000000015,0.145,308.67003888337916,13.891438554007577,
4657.0,12.0985384,6.61020565,-5.9102077,0.145,298.65060323627364,13.786567743697722,
4658.0,12.2301254,6.00270367,-6.276269899999998,0.145,296.142401335504,13.623818064315033,
4659.0,12.4702206,5.02796364,-6.649299599999998,0.145,291.9591763733063,13.445698947166205,
4660.0,12.9093332,3.9085197400000005,-6.562971099999998,0.145,286.8445790134408,13.488046938923068,
4661.0,12.7322912,2.8789796800000005,-7.389198299999999,0.145,282.74125100451107,13.053726027439458,
4662.0,13.319725,1.9318143100000005,-6.622161899999997,0.145,278.2523006990119,13.459085429699368,
4663.0,13.4158964,0.9612075690000005,-6.6400146,0.145,274.0980631633383,13.450286101278138,
4664.0,11.8184071,1.9546717400000002,-9.0279846,0.145,279.39125667034017,11.978960221675546,
4665.0,11.7008572,2.9186945,-8.9202671,0.145,284.00619189617356,12.05938791146226,
4666.0,11.5390472,3.86872768,-8.768314400000001,0.145,288.53489710150484,12.170318982911912,
4667.0,11.3440351,4.81348944,-8.552379599999998,0.145,292.99243413906726,12.323019635585407,
4668.0,11.1343927,5.73133898,-8.256940799999999,0.145,297.23678026772035,12.52289692129903,
4669.0,10.8931761,6.6043334,-7.9196911000000005,0.145,301.22766687507703,12.73885808084723,
4670.0,10.1586151,7.70027161,-7.906223300000001,0.145,307.1622754982369,12.747221015488828,
4671.0,10.3466291,8.19423962,-7.127531099999999,0.145,308.3782348911814,13.198420234366859,
4672.0,9.60759926,8.99195957,-7.1999092000000005,0.145,313.1042194097222,13.159076732402893,
4673.0,9.11483383,9.87281418,-6.666883500000001,0.145,317.28601392865573,13.436988337470625,
4674.0,8.55270767,10.6100683,-6.267187100000001,0.145,321.1279364716924,13.627999039446024,
4675.0,7.935190199999999,11.2899971,-5.879516599999999,0.145,324.89848041556917,13.79968398291006,
4676.0,7.328080179999999,11.9616337,-5.312114699999999,0.145,328.5070290887897,14.027880805648604,
4677.0,6.7581963499999995,12.5790949,-4.592729599999999,0.145,331.7528104611415,14.27959545674734,
4678.0,5.457273009999999,13.372261,-4.0497894000000025,0.145,337.7994329696724,14.442963440990752,
4679.0,4.2743782999999995,13.6693897,-4.4584179000000015,0.145,342.6356884903413,14.322099169534365,
4680.0,4.452058789999999,13.8292809,-3.7323151000000014,0.145,342.1550814936222,14.528242759560465,
4681.0,3.578021529999999,14.2967424,-2.7930126000000017,0.145,345.9492888202711,14.737675573885499,
4682.0,1.720117809999999,14.7784824,-1.9072628000000025,0.145,353.36102223125454,14.87825081544833,
4683.0,11.2144489,1.96493924,-9.766019799999999,0.145,279.9381955142179,11.385290964556111,
4684.0,11.1098289,2.93372202,-9.6418343,0.145,284.7921834858016,11.490649375814584,
4685.0,10.9583311,3.89168334,-9.474691400000001,0.145,289.55171466971154,11.62885289768775,
4686.0,10.7579746,4.84686661,-9.2614174,0.145,294.2533311925702,11.799412418818918,
4687.0,10.4966345,5.81341696,-9.001380900000001,0.145,298.97927458204924,11.998964646060339,
4688.0,10.1062174,6.90015697,-8.674802799999998,0.145,304.3238373386788,12.237148211356367,
4689.0,9.30941868,7.72108173,-8.872407899999999,0.145,309.67176480378714,12.09464258425493,
4690.0,9.47874832,8.30536652,-8.1347542,0.145,311.2251411826954,12.602610156052583,
4691.0,8.87547493,9.3346796,-7.686983099999999,0.145,316.44451902949595,12.88061716175567,
4692.0,8.63986683,9.88861465,-7.250377700000001,0.145,318.8556826589157,13.131336509903662,
4693.0,8.09570408,10.5073557,-7.0039310000000015,0.145,322.38647893711686,13.264424162294086,
4694.0,9.86131096,1.96496999,-11.130742999999999,0.145,281.2691874084856,10.05517582697671,
4695.0,9.78098202,2.92101836,-10.990907700000001,0.145,286.6278684295885,10.2078380441218,
4696.0,9.65813351,3.85169196,-10.811332700000001,0.145,291.74225840748295,10.397839864688894,
4697.0,9.48992825,4.75328875,-10.599411,0.145,296.60524524282545,10.61378783144946,
4698.0,9.26664448,5.62185335,-10.369381,0.145,301.2441947130909,10.838631602172882,
4699.0,8.96374321,6.46637011,-10.140876800000001,0.145,305.80636811075766,11.052720693762351,
4700.0,8.52979565,8.25687218,-9.168786999999998,0.145,314.06854740262946,11.871535369429553,
4701.0,8.07817459,9.35751915,-8.4958782,0.145,319.1965590737838,12.362041471744803,
4702.0,7.287957189999998,10.5370302,-7.801069300000002,0.145,325.3302535253167,12.811843171026748,
4703.0,2.641417739999999,14.4994659,-2.7907696000000017,0.145,349.6754507153812,14.738100252829383,
4704.0,3.5521240199999986,14.1090708,-3.6491833000000016,0.145,345.8687941223568,14.549345823537001,
4705.0,4.151082519999999,13.4552231,-5.169670100000002,0.145,342.8544372105991,14.080998358022173,
4706.0,4.9075336499999995,13.1482925,-5.295141200000001,0.145,339.53216561784257,14.03429664042479,
4707.0,5.871788019999999,12.7477417,-5.2931271,0.145,335.26854190045384,14.035056572801352,
4708.0,6.628495219999999,11.9964542,-6.0949268000000005,0.145,331.0776874499241,13.70590610847238,
4709.0,7.2724442499999995,11.1854811,-6.855403899999999,0.145,326.9693576733816,13.34179271341806,
4710.0,7.838737009999998,10.201417,-7.7126713,0.145,322.4614368860138,12.86525191046925,
4711.0,8.34750652,9.71357632,-7.808046300000001,0.145,319.32539337506824,12.807592670986505,
4712.0,8.75766182,8.81751156,-8.399694400000001,0.145,315.1951118306274,12.42759633494021,
4713.0,9.11762142,7.26983213,-9.434963199999999,0.145,308.5667100246831,11.661109705204868,
4714.0,9.53478718,6.59801483,-9.5159874,0.145,304.68299903057004,11.595083710986836,
4715.0,9.88995838,5.7270093,-9.715456,0.145,300.0739798891367,11.42846937609839,
4716.0,10.14503,4.81134462,-9.9463215,0.145,295.37294249804347,11.228119644593344,
4717.0,10.3337936,3.87840581,-10.157297100000001,0.145,290.571760031766,11.03763207370325,
4718.0,10.4709959,2.92953181,-10.333252000000002,0.145,285.6303367552131,10.873081980911332,
4719.0,10.5617676,1.96346545,-10.4687099,0.145,280.53124212672463,10.74272458037315,
4720.0,9.11830235,1.9428902899999998,-11.750818299999999,0.145,282.02846547920683,9.322996322266347,
4721.0,9.05102348,2.88840675,-11.6075859,0.145,287.69917669168433,9.500732581698996,
4722.0,8.9480505,3.80621338,-11.421258900000002,0.145,293.0433434647009,9.723932745789703,
4723.0,8.81099224,4.68914127,-11.1972485,0.145,298.02155940402525,9.98106357575972,
4724.0,8.64009762,5.52910805,-10.944299699999998,0.145,302.61663472663747,10.257793267155684,
4725.0,8.43138885,6.31131029,-10.680778499999999,0.145,306.81666473853704,10.531901799606954,
4726.0,7.703152659999999,7.04121971,-10.774166099999999,0.145,312.42949278014623,10.43634686601387,
4727.0,7.547586439999998,7.8839798,-10.289646099999999,0.145,316.2487953184502,10.914357450444799,
