Node,X,Y,Z,Magnitude,Theta,Radius,Alpha
190.0,0.13994690000000148,19.494092345,4.974996090000001,0.0,359.46543446391877,15.000000029560656,1.4694546282701437
191.0,1.1414795000000022,19.489758015,5.017619130000001,0.0,355.6356501964928,14.999999903088877,1.469454630150047
192.0,2.137913700000002,19.478665709,5.126698490000001,0.0,351.8058670602947,14.999999963438908,1.4694546263942514
193.0,3.1248026000000024,19.460864902,5.301747800000001,0.0,347.97607180318033,15.00000006956269,1.4694546204787478
194.0,4.0977325,19.436435282,5.541984560000001,0.0,344.1462874652094,14.999999888131088,1.4694546334496912
195.0,5.0523605300000005,19.405485808999998,5.846335410000001,0.0,340.3165052446434,15.000000050127449,1.469454630378001
196.0,5.9844265000000005,19.368154585,6.213443280000001,0.0,336.4867100523229,14.999999748806502,1.4694546298759221
197.0,6.889761920000001,19.324608624,6.6416654600000005,0.0,332.65692640945804,14.999999850813511,1.4694546265730222
198.0,7.764325620000001,19.275042355,7.1290903100000005,0.0,328.82714518941674,15.000000150197572,1.4694546258066907
199.0,8.604215150000002,19.219676793,7.673543930000001,0.0,324.9973486527886,15.00000004052757,1.469454620787883
200.0,9.4056735,19.158759773,8.27259064,0.0,321.167563856739,14.999999813679572,1.469454630467785
201.0,10.165123460000002,19.092563093,8.92355537,0.0,317.33778289640446,15.00000008809924,1.4694546262023709
202.0,10.879176140000002,19.021382093,9.62353516,0.0,313.5079860174347,14.999999789246278,1.469454625059136
203.0,11.54463744,18.9455353,10.3693972,0.0,309.67820441292537,15.000000123012398,1.4694546217789728
204.0,12.158539770000003,18.86536086,11.1578169,0.0,305.84840764159736,15.00000005943562,1.4694546228806933
205.0,12.718135120000001,18.78121781,11.9852638,0.0,302.01863803434594,15.00000006188118,1.4694546294952238
206.0,13.220931890000001,18.69348061,12.8480539,0.0,298.18884214115496,14.999999979491081,1.4694546276988127
207.0,13.664679880000001,18.60254192,13.7423267,0.0,294.35905233270586,14.999999941444562,1.469454625245924
208.0,14.047396183000004,18.50880837,14.6640844,0.0,290.5292834204295,15.000000002784352,1.4694546285799517
209.0,14.367376029000004,18.4126972,15.6092215,0.0,286.6994886235327,15.000000141599566,1.4694546209006056
210.0,14.623187333000004,18.3146385,16.5735111,0.0,282.8696923733843,15.000000085874191,1.4694546194229912
211.0,14.813686535000004,18.21507096,17.552639,0.0,279.03992333251045,15.000000061292385,1.4694546219299773
212.0,14.938025493200003,18.11443782,18.5422459,0.0,275.2101277211585,15.000000053603271,1.4694546247160227
213.0,14.995647284670003,18.01318908,19.5379066,0.0,271.3803267896865,14.999999985587856,1.4694546277920246
214.0,14.986294861000003,17.91177797,20.5351639,0.0,267.55056017199956,14.99999999871324,1.469454630008081
215.0,14.910009861000004,17.81065559,21.5295811,0.0,263.72076134692884,15.00000006863283,1.469454628344254
216.0,14.767132819000004,17.7102747,22.5167065,0.0,259.8909700870389,14.999999872243567,1.469454626229695
217.0,14.558303595000003,17.61108398,23.4921284,0.0,256.06119864339894,14.999999987288549,1.4694546259917622
218.0,14.284451902000004,17.51352525,24.4515018,0.0,252.23140158604426,15.000000063540309,1.469454626461681
219.0,13.946802020000003,17.41803479,25.3905354,0.0,248.40160417428663,15.000000145403869,1.4694546235621166
220.0,13.546865110000004,17.3250401,26.3050289,0.0,244.57183361146292,15.000000329480727,1.4694546316137918
221.0,13.086421730000003,17.234954600000002,27.1909103,0.0,240.74203743412937,15.00000037552707,1.4694546254423535
222.0,12.567530390000003,17.14818168,28.0442162,0.0,236.91224237499569,14.99999957687686,1.4694546187829813
223.0,11.992513900000004,17.06510973,28.8611317,0.0,233.08247178428064,14.99999979739727,1.4694546271752438
224.0,11.363931890000003,16.986108060000003,29.6380177,0.0,229.25267713418984,14.999999518939289,1.4694546243518234
225.0,10.684595580000003,16.911530260000003,30.3714008,0.0,225.4228787572031,15.000000132623297,1.4694546235355064
226.0,9.957544330000005,16.841710090000003,31.0579987,0.0,221.59310980190162,15.000000192130962,1.4694546240294086
227.0,9.186014650000004,16.77695823,31.6947556,0.0,217.76331197343663,15.000000149617312,1.469454623736504
228.0,8.373458390000003,16.717564580000005,32.27882,0.0,213.9335209795107,14.999998547247952,1.469454620579366
229.0,7.523509980000003,16.663794520000003,32.8075867,0.0,210.10374675035766,15.000000626642855,1.4694546284834156
230.0,6.639953610000002,16.615887400000002,33.2786942,0.0,206.2739508576046,15.000000355947057,1.469454623434136
231.0,5.726741790000003,16.574058060000002,33.6900368,0.0,202.44415670535392,14.999999758284298,1.4694546268427562
232.0,4.787959100000003,16.538492920000003,34.0397758,0.0,198.61438732418128,14.99999922889557,1.469454622210472
233.0,3.8277855000000023,16.509350780000002,34.326355,0.0,194.7845892417544,14.99999978311188,1.4694546256138583
234.0,2.8505163000000038,16.486761810000004,34.5484886,0.0,190.95479403346255,14.999998489860172,1.4694546201675236
235.0,2.046575516038388,16.320246465166736,36.185969002497984,1.4999999999999998,187.1250245926633,15.000000319395273,1.4694546242786326
236.0,0.9484344052709874,16.310116133333878,36.28559012150755,1.4999999999999998,183.29522756539444,15.000000822711272,1.4694546282671013
237.0,-0.1539426885073188,16.307428752443602,36.31201743398191,1.4999999999999998,179.46543070000004,15.000001599892261,1.4694546286520491
238.0,-1.2556232788161537,16.3121963764962,36.26512977019462,1.5000000000000002,175.63566444415466,14.999998841479202,1.4694546181359378
239.0,-2.351706152086931,16.324398054371773,36.145144389538764,1.5000000000000002,171.80586391257364,15.000001256813455,1.469454627884035
240.0,-3.4372838126500658,16.3439789461513,35.95259054839604,1.5,167.9760696903899,15.000001792909567,1.469454630083285
241.0,-4.507501597636743,16.370851450475886,35.68832880129039,1.5000000000000002,164.1463015780464,14.999998988339193,1.4694546220869071
242.0,-5.557596574441782,16.404896000376084,35.35354179223972,1.4999999999999998,160.31650430630552,14.999999274345564,1.46945462310862
243.0,-5.984426499999999,16.585112330000005,33.5813293,0.0,156.48670954476466,14.999999443400752,1.4694546208759893
244.0,-6.8897590999999965,16.628658290000004,33.1531105,0.0,152.65694129307136,15.000001246736003,1.469454631652883
245.0,-7.764326099999999,16.678224560000004,32.6656837,0.0,148.82714577501517,15.000001330930383,1.4694546259179047
246.0,-8.604215599999996,16.733590130000003,32.1212273,0.0,144.99734357055587,14.999998925026885,1.4694546186543516
247.0,-9.405670199999996,16.794507030000002,31.5221844,0.0,141.1675787670935,14.999999400276394,1.4694546244707622
248.0,-10.165122999999998,16.860703950000005,30.8712177,0.0,137.33778455470085,14.9999998804047,1.4694546268491377
249.0,-10.879177099999996,16.931885000000005,30.1712379,0.0,133.50798384328,15.000000572581682,1.4694546288356802
250.0,-11.544635799999995,17.007731440000004,29.4253788,0.0,129.67821748805125,15.000000831833605,1.4694546282699061
251.0,-12.158538799999995,17.08790588,28.636959100000002,0.0,125.84841936958233,15.00000108111953,1.4694546280193481
